p1_clean,p2_clean,neighborhood,neighborhood_transferred,fusion,cooccurence,homology,coexpression,coexpression_transferred,experiments,experiments_transferred,database,database_transferred,textmining,textmining_transferred,combined_score
b2935,b3919,0,94,0,0,0,117,296,0,107,800,0,806,156,978
b2935,b1852,0,98,0,0,0,72,350,0,214,0,0,874,155,943
b2935,b2925,166,62,0,0,0,289,219,0,0,900,0,730,100,986
b2935,b4090,0,98,0,0,0,49,63,0,0,900,0,644,156,970
b2935,b4395,0,59,0,0,0,103,0,0,0,800,0,200,109,857
b2935,b1854,0,76,0,0,0,0,347,0,71,800,0,737,133,968
b2935,b0008,0,76,0,0,0,183,348,0,146,900,0,937,133,997
b2935,b3612,0,59,0,0,0,51,51,0,0,800,0,154,158,851
b2935,b2465,0,0,0,51,986,72,0,112,0,900,0,52,0,912
b2935,b0114,0,0,0,0,0,69,68,0,0,800,0,391,135,891
b2935,b1779,0,76,0,180,0,184,288,0,65,800,0,624,133,964
b2935,b4232,0,98,0,0,0,47,351,0,0,900,0,544,157,973
b2935,b3916,0,94,0,0,0,0,54,0,0,900,0,453,157,953
b2935,b2779,0,0,0,0,0,72,399,0,91,800,0,737,156,972
b2935,b3386,0,65,504,396,0,717,55,0,113,900,0,891,105,999
b2935,b4025,0,98,24,0,0,78,525,0,76,900,0,809,156,992
b2935,b1101,0,0,0,0,0,212,0,0,0,800,0,457,208,923
b2935,b3925,0,76,364,0,0,49,0,0,0,900,0,530,133,971
b2935,b2029,0,95,0,0,0,109,683,0,157,0,0,806,154,956
b2935,b0755,0,0,0,0,0,0,71,0,88,800,0,523,146,918
b2935,b2097,0,85,0,0,0,0,97,0,0,900,0,389,0,942
b2935,b1702,0,0,0,0,0,46,66,0,0,800,0,896,149,981
b2935,b0720,0,0,0,0,0,119,63,0,0,0,0,737,133,786
b2935,b2464,0,76,0,0,0,0,348,0,146,900,0,935,133,996
b2935,b3734,0,0,0,0,0,212,220,0,0,0,0,502,157,707
b2935,b2926,201,98,0,173,0,78,399,0,80,0,0,645,157,878
b2935,b1676,0,76,0,0,0,45,347,0,71,800,0,790,133,974
b2935,b2914,0,98,0,0,0,76,0,0,96,900,0,809,156,985
b2975,b2976,393,76,0,0,0,182,0,0,0,0,0,711,0,849
b2976,b1136,0,0,0,0,0,0,359,0,0,0,0,621,154,776
b2976,b4015,0,98,0,300,0,84,694,0,0,900,0,903,154,998
b2976,b3951,0,0,0,0,0,43,0,0,0,900,0,0,0,900
b2976,b2463,0,165,0,0,0,148,365,0,0,900,0,387,313,976
b2976,b0115,0,0,0,0,0,0,0,0,0,900,0,91,132,914
b2976,b4122,0,0,0,0,0,0,0,0,0,900,0,285,142,933
b2976,b2296,0,0,0,0,0,0,399,0,0,0,0,540,133,739
b2976,b1611,0,52,0,0,0,72,0,0,0,900,0,77,158,919
b2976,b2297,0,45,0,0,0,0,365,0,0,900,0,520,315,976
b2976,b0351,0,0,0,0,0,48,0,0,0,900,0,119,0,908
b2976,b3403,0,62,0,0,0,72,0,0,0,800,0,544,155,920
b2976,b3956,0,0,0,0,0,0,0,78,0,800,0,570,154,923
b2976,b4014,0,0,0,0,0,84,0,0,0,900,0,804,0,980
b2976,b1241,0,46,0,0,0,0,0,0,0,900,0,162,67,915
b2976,b2458,0,45,0,0,0,0,365,0,0,900,0,120,105,943
b2976,b0728,0,0,0,0,0,110,49,0,0,800,0,146,141,853
b2976,b0720,0,0,0,0,0,76,300,0,92,900,0,780,133,986
b2976,b0903,0,0,0,0,0,0,0,0,0,900,0,268,0,923
b2976,b3236,0,0,0,0,0,54,57,0,90,900,0,389,157,948
b2976,b1479,0,62,0,0,0,0,0,0,0,900,0,386,116,942
b2976,b2975,393,76,0,0,0,182,0,0,0,0,0,711,0,849
b2976,b1612,0,0,0,0,0,133,0,0,0,900,0,154,142,928
b2976,b0729,0,0,0,0,0,116,54,0,90,800,0,105,101,849
b2976,b3114,0,0,0,0,0,0,0,0,0,900,0,166,0,913
b3114,b3236,0,0,0,0,0,0,64,0,0,800,0,387,133,887
b3114,b0903,0,0,0,49,988,0,0,0,0,900,0,45,0,901
b3114,b1479,0,0,0,0,0,0,125,0,0,900,0,202,95,928
b3114,b2458,0,0,0,0,0,0,62,0,0,900,0,891,83,989
b3114,b0728,0,0,0,0,0,0,0,0,0,800,0,0,0,800
b3114,b1854,0,0,0,0,0,0,54,0,0,900,0,147,98,917
b3114,b0720,0,0,0,0,0,0,0,0,0,800,0,456,94,892
b3114,b0114,0,0,0,0,0,0,0,0,0,900,0,383,0,935
b3114,b0729,0,0,0,0,0,0,0,0,0,800,0,75,0,807
b3114,b0902,0,64,443,775,0,0,390,0,0,0,0,896,67,991
b3114,b1676,0,0,0,0,0,0,54,0,0,900,0,274,98,929
b3114,b3952,0,59,0,756,0,0,390,0,0,0,0,894,67,983
b3114,b4014,0,0,0,0,0,0,0,0,0,900,0,274,0,924
b3114,b0351,0,0,0,0,0,0,0,0,0,900,0,785,0,977
b3114,b2297,0,46,0,0,0,0,62,0,0,900,0,892,95,989
b3114,b1702,0,50,0,0,0,0,0,0,0,900,0,385,62,937
b3114,b0904,0,97,217,0,0,0,75,0,0,0,0,786,0,841
b3114,b3115,668,0,0,0,0,706,68,0,0,0,0,644,99,965
b3114,b0116,0,0,0,0,0,0,0,0,0,900,0,460,47,944
b3114,b1241,0,108,0,278,0,0,42,0,0,900,0,892,142,992
b3114,b3951,0,0,0,246,613,46,0,0,0,900,0,266,0,940
b3114,b2463,0,0,0,0,0,0,125,0,0,900,0,200,284,943
b3114,b0115,0,0,0,0,0,0,102,0,0,900,0,273,98,933
b3114,b2976,0,0,0,0,0,0,0,0,0,900,0,166,0,913
b3114,b2296,0,0,0,0,0,0,68,0,0,0,0,892,99,901
b3114,b2133,0,0,0,0,0,0,0,0,0,900,0,200,46,917
b3114,b1380,0,0,0,0,0,0,0,0,0,900,0,810,63,980
b3115,b2297,0,197,0,758,0,0,906,0,0,900,0,529,315,999
b3115,b3114,668,0,0,0,0,706,68,0,0,0,0,644,99,965
b3115,b2458,0,76,0,747,0,0,531,0,0,0,0,492,124,942
b3115,b2296,0,0,0,124,886,0,0,0,0,900,0,93,0,913
b3212,b1136,0,193,0,0,0,52,0,0,0,800,0,550,462,956
b3212,b1761,0,241,0,0,0,345,54,0,802,900,0,789,462,998
b3212,b0485,0,0,0,0,0,0,0,0,0,900,0,204,351,943
b3212,b0451,0,261,0,564,0,0,165,0,0,0,0,458,462,907
b3212,b1297,0,247,0,0,0,0,524,0,0,0,0,0,356,749
b3212,b3732,0,59,0,0,0,72,0,0,0,0,0,730,462,856
b3212,b1524,0,0,0,0,0,0,0,0,0,900,0,0,351,932
b3212,b0116,0,64,0,0,0,0,0,0,0,800,0,200,318,884
b3212,b3870,0,247,0,0,0,134,524,0,0,900,0,809,356,995
b3212,b0726,0,0,0,0,0,46,0,0,0,800,0,165,378,887
b3212,b3213,746,201,900,764,0,946,920,162,802,900,0,923,317,999
b3212,b2779,0,259,0,0,0,0,706,0,0,0,0,151,381,870
b3212,b3236,0,91,0,0,0,52,56,0,0,800,0,201,362,897
b3212,b0720,0,95,0,0,0,51,0,0,0,800,0,529,357,938
b3212,b3403,0,0,0,0,0,0,0,0,0,800,0,0,317,857
b3213,b3236,0,0,0,0,0,51,54,0,73,800,0,91,66,825
b3213,b0720,0,0,0,0,0,46,0,0,0,800,0,382,81,877
b3213,b1524,0,0,0,0,0,0,0,0,0,900,0,0,0,900
b3213,b0116,0,0,0,0,0,0,0,0,66,800,0,142,44,826
b3213,b3403,0,0,0,0,0,0,0,0,0,800,0,0,0,800
b3213,b2284,0,65,899,0,0,51,0,0,0,0,0,205,103,925
b3213,b3870,0,60,0,0,0,109,87,0,0,900,0,786,133,982
b3213,b0726,0,0,0,0,0,52,47,0,0,800,0,166,0,829
b3213,b3212,746,201,900,764,0,946,920,162,802,900,0,923,317,999
b3213,b0485,0,0,0,0,0,0,0,0,0,900,0,55,0,901
b3213,b1761,0,62,0,0,0,274,55,0,199,900,0,530,153,973
b3213,b1136,0,0,0,0,0,69,0,0,0,800,0,318,0,861
b3236,b3951,0,0,0,0,0,0,64,0,0,800,0,0,133,823
b3236,b0118,0,110,0,0,0,399,772,0,0,0,0,596,286,958
b3236,b0726,0,158,0,0,0,333,159,0,81,0,0,563,286,833
b3236,b4122,0,197,0,0,0,0,736,0,0,900,0,529,315,991
b3236,b4025,0,158,0,0,0,0,344,0,0,0,0,931,281,968
b3236,b3213,0,0,0,0,0,51,54,0,73,800,0,91,66,825
b3236,b1276,0,98,0,0,0,78,219,0,106,0,0,529,157,715
b3236,b2779,0,106,12,0,0,46,396,0,95,0,0,517,286,801
b3236,b3733,0,84,0,0,0,109,348,0,89,0,0,328,286,713
b3236,b1779,0,73,0,0,0,66,636,0,90,0,0,936,154,980
b3236,b0903,0,0,0,0,0,0,64,0,0,800,0,528,133,913
b3236,b2926,0,84,0,0,0,55,344,0,77,0,0,526,286,781
b3236,b1612,0,197,0,0,0,184,736,0,0,900,0,782,315,996
b3236,b1479,0,98,0,164,0,43,75,0,81,900,0,608,282,976
b3236,b3734,0,61,0,0,0,117,533,0,91,0,0,269,282,772
b3236,b4154,0,98,0,241,0,0,388,0,94,0,0,278,157,715
b3236,b0727,0,98,0,0,0,374,114,0,90,0,0,509,157,767
b3236,b0720,0,98,0,0,0,520,530,0,277,900,0,811,156,996
b3236,b0723,0,98,0,206,0,274,388,0,94,0,0,624,157,882
b3236,b0729,0,84,0,0,0,458,314,0,90,0,0,620,139,874
b3236,b3114,0,0,0,0,0,0,64,0,0,800,0,387,133,887
b3236,b1676,0,95,0,155,0,0,361,0,245,0,0,510,157,812
b3236,b3956,0,0,0,0,0,55,0,0,0,900,0,782,285,983
b3236,b1611,0,156,0,0,0,69,399,0,100,900,0,975,212,998
b3236,b2029,0,0,0,0,0,50,0,0,66,0,0,624,286,729
b3236,b3403,0,62,0,0,0,66,58,0,0,900,0,734,285,980
b3236,b3737,0,50,0,0,0,70,781,0,0,0,0,0,100,802
b3236,b2463,0,194,0,0,0,275,94,0,121,900,0,645,316,985
b3236,b2976,0,0,0,0,0,54,57,0,90,900,0,389,157,948
b3236,b1852,0,0,0,0,0,0,72,0,0,0,0,644,286,743
b3236,b3919,0,77,0,0,0,59,221,0,91,0,0,507,286,733
b3236,b4015,0,0,0,0,0,245,51,0,0,0,0,645,284,793
b3236,b1761,0,0,0,0,0,73,146,0,0,800,0,328,286,910
b3236,b1136,0,158,0,0,0,534,796,0,270,0,0,908,283,995
b3236,b0721,0,158,0,0,0,157,143,0,0,0,0,480,286,732
b3236,b0724,0,98,0,205,0,273,397,0,94,0,0,523,157,852
b3236,b3212,0,91,0,0,0,52,56,0,0,800,0,201,362,897
b3236,b0728,0,158,0,0,0,399,365,0,93,0,0,620,286,902
b3236,b4153,0,98,0,260,0,0,397,0,94,0,0,384,157,766
b3236,b1854,0,95,0,197,0,0,361,0,245,0,0,524,157,826
b3236,b0474,0,0,0,0,0,66,94,0,63,0,0,906,283,936
b3236,b4014,0,0,0,0,0,190,57,0,90,900,0,625,157,972
b3236,b2297,0,0,0,0,0,0,0,0,93,0,0,624,317,746
b3236,b0116,0,84,0,0,0,132,217,0,85,0,0,600,138,757
b3386,b4090,0,84,0,153,0,0,0,0,0,900,0,530,139,962
b3386,b3919,0,84,0,344,0,109,54,0,0,0,0,780,139,881
b3386,b1852,0,68,0,0,0,73,58,0,255,0,0,781,139,859
b3386,b2925,0,60,0,0,0,112,54,0,0,0,0,731,85,770
b3386,b2935,0,65,504,396,0,717,55,0,113,900,0,891,105,999
b3386,b2465,0,65,438,398,0,51,55,0,113,900,0,645,105,988
b3386,b0008,0,60,0,0,0,113,66,0,133,0,0,808,105,856
b3386,b2779,0,0,0,0,0,78,54,500,0,0,0,620,139,831
b3386,b4025,0,84,0,0,0,52,0,0,0,0,0,781,139,814
b3386,b2029,0,75,0,0,0,80,0,0,135,900,0,804,139,984
b3386,b2914,0,84,0,0,0,82,120,0,117,900,0,808,139,986
b3386,b2926,0,84,0,287,0,72,73,0,91,0,0,644,139,798
b3386,b2464,0,60,0,0,0,0,66,0,133,0,0,735,105,786
b3403,b1676,0,0,0,0,0,0,0,0,0,900,0,808,156,982
b3403,b0723,0,0,0,0,0,54,94,0,0,0,0,680,146,734
b3403,b0114,0,0,0,0,0,0,0,0,0,800,0,503,82,900
b3403,b0720,0,49,0,0,0,55,70,0,0,900,0,782,155,981
b3403,b1854,0,0,0,0,0,43,0,0,0,900,0,805,156,982
b3403,b0728,0,0,0,161,0,68,343,0,0,0,0,386,282,732
b3403,b1612,0,0,0,0,0,68,158,0,0,0,0,679,282,794
b3403,b1479,0,85,0,0,0,0,248,0,0,0,0,808,285,892
b3403,b2926,0,54,0,0,0,50,64,0,0,0,0,643,286,746
b3403,b0903,0,0,0,0,0,0,147,0,0,0,0,782,94,816
b3403,b3236,0,62,0,0,0,66,58,0,0,900,0,734,285,980
b3403,b1241,0,63,0,0,0,0,745,0,0,0,0,541,143,893
b3403,b1702,0,0,0,0,0,48,0,0,0,900,0,897,283,992
b3403,b2297,0,0,0,0,0,46,54,0,0,0,0,801,316,860
b3403,b4014,0,62,0,0,0,50,0,0,0,800,0,782,155,961
b3403,b3956,0,0,0,0,0,0,0,0,0,900,0,897,283,991
b3403,b4025,0,45,0,0,0,0,85,0,0,0,0,803,285,860
b3403,b1101,0,0,0,0,0,0,0,0,0,0,0,730,0,730
b3403,b2296,0,0,0,0,0,0,0,0,0,0,0,808,154,830
b3403,b4015,0,94,0,0,0,68,0,0,0,0,0,814,285,872
b3403,b0726,0,0,0,0,0,67,471,0,0,0,0,453,282,780
b3403,b1852,0,0,0,0,0,0,0,0,0,0,0,781,285,836
b3403,b3919,0,0,0,0,0,51,64,0,0,0,0,736,285,809
b3403,b2976,0,62,0,0,0,72,0,0,0,800,0,544,155,920
b3403,b0115,0,0,0,0,0,0,523,0,0,800,0,391,156,944
b3403,b2463,0,192,0,0,0,68,300,0,0,0,0,878,316,947
b3403,b0118,0,0,0,0,0,71,65,0,0,0,0,690,0,707
b3403,b1779,0,53,0,0,0,0,382,0,0,0,0,630,154,792
b3403,b4232,0,107,0,152,0,76,131,0,0,0,0,645,285,809
b3403,b3916,0,0,0,0,0,0,0,0,0,0,0,789,285,842
b3403,b1380,0,0,0,0,0,0,0,0,0,0,0,730,47,731
b3403,b2779,0,61,0,0,0,0,62,0,0,900,0,623,286,971
b3403,b3212,0,0,0,0,0,0,0,0,0,800,0,0,317,857
b3403,b3213,0,0,0,0,0,0,0,0,0,800,0,0,0,800
b3403,b1136,0,0,0,0,0,0,59,0,0,0,0,786,214,827
b3403,b1761,0,84,0,0,0,0,75,0,0,800,0,119,208,860
b3528,b0722,0,0,0,0,0,835,69,0,0,0,0,0,47,840
b3528,b0721,0,0,0,0,0,662,0,0,0,0,0,146,66,706
b3528,b2463,0,192,0,0,0,151,54,0,0,0,0,453,313,711
b3603,b2133,0,98,0,217,0,0,88,0,0,0,0,738,94,819
b3612,b2779,0,158,0,0,0,54,828,0,87,900,0,644,286,995
b3612,b1779,0,98,0,0,0,51,347,0,80,0,0,530,157,748
b3612,b3916,0,99,0,0,0,117,222,0,0,0,0,504,286,740
b3612,b4025,0,156,0,0,0,136,221,0,0,800,0,544,286,954
b3612,b2925,0,0,0,0,0,47,125,0,0,800,0,518,133,917
b3612,b3919,0,158,0,0,0,70,729,0,92,0,0,627,286,936
b3612,b1852,0,0,0,0,0,0,127,0,0,800,0,120,213,862
b3612,b4395,0,0,0,0,0,0,0,0,0,900,0,88,145,915
b3612,b0755,0,0,0,0,0,0,0,645,0,900,0,810,285,994
b3612,b2935,0,59,0,0,0,51,51,0,0,800,0,154,158,851
b3612,b2097,0,61,0,0,0,0,0,0,0,800,0,381,140,886
b3612,b2465,0,59,0,0,0,0,51,0,0,800,0,153,158,849
b3612,b0008,0,0,0,0,0,0,0,0,69,800,0,156,143,847
b3612,b2926,0,158,0,0,0,94,799,0,0,900,0,730,285,996
b3612,b1854,0,97,0,0,0,46,230,0,0,0,0,601,157,736
b3612,b2464,0,0,0,0,0,0,0,0,69,800,0,106,143,838
b3731,b3732,718,155,5,756,0,875,848,984,659,900,770,881,284,999
b3731,b2287,0,158,0,0,0,68,721,0,91,0,0,0,286,831
b3731,b3738,334,157,0,719,0,407,800,800,738,900,720,996,134,999
b3731,b3737,392,157,0,372,0,342,862,955,714,900,729,955,225,999
b3731,b3734,521,157,410,751,0,770,856,989,622,900,772,952,228,999
b3731,b3735,511,157,0,383,0,560,861,874,734,900,753,983,208,999
b3731,b2286,0,217,0,0,0,66,911,0,235,0,0,233,319,967
b3731,b3733,645,156,265,768,0,976,802,987,639,900,772,948,248,999
b3731,b1621,0,0,0,0,0,0,0,0,0,0,0,809,292,858
b3731,b2284,0,0,0,0,0,76,841,0,0,0,0,169,200,889
b3731,b2285,0,0,0,0,0,69,747,0,148,0,0,120,285,850
b3731,b3739,334,157,0,0,0,54,0,0,0,540,0,459,202,870
b3731,b3736,495,157,0,600,0,818,727,800,643,900,0,986,206,999
b3732,b3739,353,157,0,0,0,137,57,0,0,540,0,395,0,847
b3732,b3736,529,157,0,680,0,835,802,910,635,900,0,878,284,999
b3732,b3735,546,156,0,581,0,749,857,962,709,900,724,883,284,999
b3732,b2286,0,216,0,0,0,100,806,0,142,0,0,640,319,964
b3732,b3212,0,59,0,0,0,72,0,0,0,0,0,730,462,856
b3732,b3733,693,155,178,775,0,974,803,988,631,900,770,886,284,999
b3732,b3734,557,156,0,317,623,981,800,999,0,900,771,790,285,999
b3732,b0728,0,46,0,0,0,73,443,0,0,0,0,285,286,702
b3732,b3738,353,157,0,720,0,732,857,910,730,900,523,883,284,999
b3732,b3731,718,155,5,756,0,875,848,984,659,900,770,881,284,999
b3732,b3737,417,157,256,0,0,726,857,800,738,900,743,886,284,999
b3733,b3732,693,155,178,775,0,974,803,988,631,900,770,886,284,999
b3733,b0474,0,0,0,0,0,222,701,0,0,0,0,327,210,859
b3733,b1611,0,0,0,0,0,0,489,0,0,0,0,451,208,758
b3733,b3738,384,157,0,767,0,853,850,800,738,900,724,935,281,999
b3733,b3731,645,156,265,768,0,976,802,987,639,900,772,948,248,999
b3733,b2283,0,60,0,0,0,335,713,0,109,0,0,163,217,870
b3733,b3737,457,157,0,238,0,749,857,980,676,900,738,957,222,999
b3733,b3236,0,84,0,0,0,109,348,0,89,0,0,328,286,713
b3733,b3734,618,156,724,775,0,999,0,999,0,900,772,942,280,999
b3733,b0728,0,50,0,0,0,182,530,0,90,0,0,200,215,742
b3733,b4153,0,46,0,0,0,0,716,0,90,0,0,326,158,834
b3733,b3735,605,156,0,704,0,982,799,961,710,900,754,938,281,999
b3733,b2286,0,209,0,0,0,192,918,0,176,0,0,320,318,975
b3733,b0724,0,46,0,0,0,54,716,0,90,0,0,56,158,771
b3733,b2779,0,109,0,0,0,137,759,0,0,0,0,120,200,845
b3733,b1621,0,0,0,0,0,0,0,0,0,0,0,896,0,896
b3733,b3739,384,157,0,0,0,73,211,0,0,540,0,501,100,899
b3733,b2285,0,0,0,0,0,150,805,0,91,0,0,112,231,878
b3733,b2284,0,0,0,0,0,275,741,0,93,0,0,94,213,856
b3733,b3736,585,156,0,759,0,999,0,800,643,900,0,941,281,999
b3734,b0724,0,42,0,0,0,50,523,0,91,0,0,386,158,748
b3734,b2779,0,106,0,223,0,132,719,0,0,0,0,65,215,846
b3734,b3733,618,156,724,775,0,999,0,999,0,900,772,942,280,999
b3734,b3735,757,154,0,670,0,995,523,962,709,900,757,944,280,999
b3734,b2286,0,201,191,0,0,140,917,0,148,0,0,389,319,978
b3734,b3739,464,157,0,0,0,137,294,0,0,540,0,478,133,926
b3734,b2284,0,0,0,0,0,149,671,0,82,0,0,330,284,854
b3734,b2285,0,0,0,0,0,137,654,0,0,0,0,265,285,822
b3734,b3736,731,155,0,713,0,999,0,985,618,900,0,941,281,999
b3734,b3870,0,0,0,0,0,184,55,0,0,0,0,645,157,738
b3734,b1621,0,0,0,0,0,0,0,0,0,0,0,788,293,843
b3734,b0726,0,63,0,0,0,141,522,0,123,0,0,145,285,745
b3734,b3738,464,157,0,736,0,967,805,964,707,900,735,935,281,999
b3734,b3731,521,157,410,751,0,770,856,989,622,900,772,952,228,999
b3734,b2283,0,61,0,0,0,222,669,0,84,0,0,328,286,868
b3734,b3737,561,156,425,0,0,783,855,968,702,900,756,934,281,999
b3734,b3732,557,156,0,317,623,981,800,999,0,900,771,790,285,999
b3734,b0474,0,0,0,0,0,339,406,0,0,0,0,199,286,745
b3734,b2935,0,0,0,0,0,212,220,0,0,0,0,502,157,707
b3734,b1611,0,0,0,0,0,0,496,0,81,0,0,323,211,719
b3734,b0723,0,0,0,0,0,66,573,0,0,0,0,527,157,819
b3734,b3236,0,61,0,0,0,117,533,0,91,0,0,269,282,772
b3734,b4154,0,0,0,0,0,0,573,0,0,0,0,266,157,712
b3734,b0727,0,0,0,0,0,276,458,0,91,0,0,322,158,759
b3734,b0728,0,47,0,0,0,134,520,0,148,0,0,324,286,799
b3734,b0720,0,0,0,0,0,51,526,0,0,0,105,644,157,857
b3735,b3732,546,156,0,581,0,749,857,962,709,900,724,883,284,999
b3735,b3738,473,157,0,391,0,870,848,972,696,900,735,975,212,999
b3735,b3737,573,156,0,202,0,939,828,961,710,900,745,940,281,999
b3735,b3731,511,157,0,383,0,560,861,874,734,900,753,983,208,999
b3735,b3734,757,154,0,670,0,995,523,962,709,900,757,944,280,999
b3735,b2286,0,200,0,0,0,192,915,0,117,0,0,206,319,967
b3735,b3733,605,156,0,704,0,982,799,961,710,900,754,938,281,999
b3735,b3739,473,157,0,0,0,183,522,0,0,540,0,503,229,960
b3735,b2285,0,0,0,0,0,120,803,0,91,0,0,94,204,865
b3735,b3736,746,154,646,364,0,989,715,984,618,900,0,996,134,999
b3736,b3738,488,157,496,756,0,950,803,996,285,900,0,954,226,999
b3736,b3737,592,156,0,430,0,955,815,955,622,900,0,962,214,999
b3736,b3731,495,157,0,600,0,818,727,800,643,900,0,986,206,999
b3736,b3732,529,157,0,680,0,835,802,910,635,900,0,878,284,999
b3736,b3734,731,155,0,713,0,999,0,985,618,900,0,941,281,999
b3736,b3733,585,156,0,759,0,999,0,800,643,900,0,941,281,999
b3736,b3735,746,154,646,364,0,989,715,984,618,900,0,996,134,999
b3736,b2286,0,198,0,0,0,190,525,0,0,0,0,269,316,817
b3736,b3739,488,157,0,0,0,183,305,0,0,540,0,621,0,947
b3737,b3236,0,50,0,0,0,70,781,0,0,0,0,0,100,802
b3737,b3734,561,156,425,0,0,783,855,968,702,900,756,934,281,999
b3737,b3732,417,157,256,0,0,726,857,800,738,900,743,886,284,999
b3737,b3738,628,156,0,706,0,969,805,996,285,900,769,963,215,999
b3737,b3731,392,157,0,372,0,342,862,955,714,900,729,955,225,999
b3737,b3739,628,156,0,0,0,514,302,0,0,540,0,642,201,982
b3737,b3736,592,156,0,430,0,955,815,955,622,900,0,962,214,999
b3737,b3735,573,156,0,202,0,939,828,961,710,900,745,940,281,999
b3737,b2286,0,200,0,0,0,183,683,0,0,0,0,328,319,887
b3737,b3733,457,157,0,238,0,749,857,980,676,900,738,957,222,999
b3738,b3731,334,157,0,719,0,407,800,800,738,900,720,996,134,999
b3738,b3737,628,156,0,706,0,969,805,996,285,900,769,963,215,999
b3738,b2276,0,109,0,0,0,53,719,0,0,0,0,46,286,809
b3738,b3732,353,157,0,720,0,732,857,910,730,900,523,883,284,999
b3738,b2277,0,109,0,0,0,66,863,0,0,0,0,50,286,908
b3738,b3734,464,157,0,736,0,967,805,964,707,900,735,935,281,999
b3738,b3733,384,157,0,767,0,853,850,800,738,900,724,935,281,999
b3738,b2286,0,200,0,0,0,334,218,0,0,0,0,230,319,741
b3738,b3735,473,157,0,391,0,870,848,972,696,900,735,975,212,999
b3738,b2282,0,108,0,0,0,102,863,0,0,0,0,53,286,912
b3738,b3736,488,157,496,756,0,950,803,996,285,900,0,954,226,999
b3738,b2288,0,109,0,0,0,275,655,0,0,0,0,0,287,819
b3738,b3739,773,154,0,0,0,752,800,0,0,540,0,735,0,998
b3739,b3734,464,157,0,0,0,137,294,0,0,540,0,478,133,926
b3739,b3733,384,157,0,0,0,73,211,0,0,540,0,501,100,899
b3739,b3735,473,157,0,0,0,183,522,0,0,540,0,503,229,960
b3739,b3736,488,157,0,0,0,183,305,0,0,540,0,621,0,947
b3739,b3737,628,156,0,0,0,514,302,0,0,540,0,642,201,982
b3739,b3731,334,157,0,0,0,54,0,0,0,540,0,459,202,870
b3739,b3738,773,154,0,0,0,752,800,0,0,540,0,735,0,998
b3739,b3732,353,157,0,0,0,137,57,0,0,540,0,395,0,847
b3870,b3213,0,60,0,0,0,109,87,0,0,900,0,786,133,982
b3870,b0811,0,0,0,0,0,701,41,0,0,0,0,386,67,813
b3870,b0810,0,0,0,0,0,666,0,0,0,0,0,386,93,797
b3870,b0720,0,0,0,0,0,54,55,0,0,0,0,735,133,767
b3870,b3734,0,0,0,0,0,184,55,0,0,0,0,645,157,738
b3870,b3212,0,247,0,0,0,134,524,0,0,900,0,809,356,995
b3870,b0485,0,59,0,0,0,0,0,0,0,900,0,387,132,943
b3870,b1761,0,61,0,0,0,104,54,0,0,900,0,894,155,991
b3870,b0809,0,0,0,0,0,635,48,0,0,0,0,458,99,807
b3870,b0116,0,61,0,0,0,52,68,0,0,800,0,106,96,834
b3870,b1524,0,59,0,0,0,0,0,0,0,900,0,473,132,951
b3870,b0451,0,98,0,0,0,334,216,0,0,0,0,899,155,952
b3916,b4232,0,106,0,0,0,0,0,0,0,900,0,736,285,980
b3916,b1779,0,98,181,258,0,78,401,0,0,0,0,782,156,928
b3916,b2779,0,158,0,187,0,341,800,0,0,0,0,802,285,984
b3916,b1723,0,0,0,0,0,53,0,0,0,900,0,894,149,990
b3916,b1101,0,0,0,0,0,0,0,0,0,0,0,645,308,743
b3916,b1702,0,61,0,0,0,0,0,0,0,0,0,641,286,738
b3916,b2029,0,109,0,0,0,71,139,0,0,0,0,730,285,837
b3916,b2297,0,200,0,0,0,52,0,0,0,0,0,540,283,716
b3916,b3403,0,0,0,0,0,0,0,0,0,0,0,789,285,842
b3916,b2097,0,98,0,0,0,45,0,0,0,900,0,543,142,960
b3916,b0755,0,94,0,0,0,68,146,0,0,0,0,645,286,783
b3916,b2935,0,94,0,0,0,0,54,0,0,900,0,453,157,953
b3916,b1676,0,98,68,283,0,91,747,0,78,0,0,815,154,973
b3916,b2465,0,94,0,0,0,54,54,0,0,900,0,386,157,948
b3916,b2464,0,55,0,0,0,69,50,86,0,900,0,390,133,948
b3916,b1854,0,98,0,184,0,68,747,0,78,0,0,808,154,966
b3916,b2926,0,155,0,0,0,350,441,0,0,0,0,786,285,944
b3916,b3612,0,99,0,0,0,117,222,0,0,0,0,504,286,740
b3916,b0008,0,55,0,0,0,131,50,0,0,900,0,604,133,966
b3916,b4025,0,158,0,0,0,177,801,0,93,900,0,891,283,998
b3916,b3925,0,0,0,0,0,0,54,0,0,900,0,203,158,928
b3916,b2925,0,76,0,319,0,66,154,0,0,900,0,789,133,988
b3916,b3919,0,158,0,501,0,334,622,85,0,0,0,817,285,983
b3916,b1852,0,0,0,0,0,72,0,0,0,0,0,810,285,862
b3919,b2297,0,60,0,0,0,127,0,0,0,0,0,786,317,864
b3919,b0474,0,111,0,195,0,236,102,0,0,0,0,381,286,732
b3919,b2935,0,94,0,0,0,117,296,0,107,800,0,806,156,978
b3919,b1854,0,86,0,503,0,116,688,0,0,0,0,644,156,953
b3919,b3612,0,158,0,0,0,70,729,0,92,0,0,627,286,936
b3919,b0008,0,62,0,0,0,131,268,0,113,800,0,786,156,975
